CODPRO,PROVINCIA,CODCOM,COMUNE,PROCOM,SEZ2011,P1,P2,P3,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,IT1,IT2,IT3,IT4,IT5,IT6,IT7,IT8,IT9,IT10,IT11,IT12,ST1,ST2,ST2_B,ST3,ST4,ST5,ST16,ST17,ST18,ST19,ST20,ST21,ST22,ST23,ST24,ST25,ST26,ST27,ST28,ST29,ST30,ST31,ST32,ST33,PF1,PF3,PF4,PF5,PF6,PF7,PF8
55,Terni,32,Terni,55032,550320000719,38,20,18,1,2,2,2,1,0,3,1,2,2,3,1,1,4,2,11,0,2,2,1,0,0,2,0,1,0,2,1,0,2,1,6,1,0,0,1,1,0,1,1,1,2,1,0,1,2,1,5,36,19,17,3,4,12,14,3,2,0,8,8,1,1,4,4,6,2,9,5,4,5,12,17,4,6,9,1,6,8,7,4,3,4,1,3,0,3,1,4,1,3,0,0,0,0,4,0,0,1,0,0,3,0,2,1,1,22,13,5,1,3,0,0
55,Terni,32,Terni,55032,550320000720,31,12,19,0,1,2,0,1,0,0,0,1,1,6,1,1,1,4,12,0,0,0,0,1,0,0,0,0,1,3,0,1,0,1,5,0,1,2,0,0,0,0,0,1,0,3,1,0,1,3,7,31,12,19,1,11,10,6,3,0,1,6,5,0,1,10,4,1,3,9,5,4,3,11,17,0,6,6,3,5,11,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,6,2,0,1,0
55,Terni,32,Terni,55032,550320000721,24,16,8,0,0,0,1,1,2,1,1,2,1,3,2,1,1,2,6,0,0,0,1,1,1,1,1,1,1,2,2,0,1,1,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,3,24,16,8,0,2,9,12,1,0,1,8,6,1,0,1,1,6,0,11,9,2,0,15,9,0,11,5,0,4,4,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,2,2,2,0,0
55,Terni,32,Terni,55032,550320000722,22,10,12,1,1,0,1,3,0,0,0,2,1,2,2,1,2,3,3,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,2,1,0,0,1,2,0,0,0,1,0,1,1,1,1,2,1,20,9,11,0,4,4,10,2,0,1,2,6,0,0,3,2,4,2,7,2,5,2,12,8,1,5,4,1,7,4,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,1,2,0,0
55,Terni,32,Terni,55032,550320000723,24,12,12,0,0,0,0,1,0,0,0,0,3,1,3,4,1,4,7,0,0,0,0,1,0,0,0,0,1,1,1,3,1,2,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,5,24,12,12,0,9,4,10,1,0,2,2,7,1,0,7,2,3,0,9,5,4,0,10,12,0,6,5,0,4,7,7,4,3,2,1,1,0,0,2,2,1,1,0,0,0,0,2,0,0,1,0,0,1,0,2,1,1,14,6,6,2,0,0,0
55,Terni,32,Terni,55032,550320000724,25,12,13,0,0,1,2,0,2,0,0,0,1,3,3,4,4,2,3,0,0,0,2,0,1,0,0,0,0,1,2,2,1,1,2,0,0,1,0,0,1,0,0,0,1,2,1,2,3,1,1,25,12,13,2,3,9,10,1,1,1,4,6,0,1,2,5,4,1,11,5,6,1,13,9,0,8,4,1,5,5,9,5,4,2,0,2,0,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2,0,2,0,2,13,5,5,2,1,0,0
55,Terni,32,Terni,55032,550320000725,44,23,21,0,1,3,4,2,2,2,1,4,2,2,4,1,3,5,8,0,0,2,3,2,0,2,0,3,1,2,1,1,1,2,3,0,1,1,1,0,2,0,1,1,1,0,3,0,2,3,5,43,23,20,0,9,10,19,5,0,2,3,15,3,0,7,7,4,2,15,9,6,4,24,16,2,15,6,2,9,10,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,6,2,4,0,1
55,Terni,32,Terni,55032,550320000726,42,20,22,3,1,0,1,0,3,3,1,4,0,1,3,6,3,5,8,2,0,0,1,0,2,2,0,2,0,1,2,2,1,2,3,1,1,0,0,0,1,1,1,2,0,0,1,4,2,3,5,38,18,20,2,8,9,15,4,0,5,4,8,1,2,3,5,7,3,12,8,4,3,18,16,1,10,6,2,8,10,11,7,4,5,3,2,3,2,0,2,1,1,3,2,1,1,4,0,1,2,0,0,2,0,1,1,0,21,7,8,5,1,0,0
55,Terni,32,Terni,55032,550320000727,40,17,23,2,1,1,0,2,2,2,1,2,5,3,3,1,4,2,9,1,0,0,0,1,1,1,0,0,3,2,1,1,0,2,4,1,1,1,0,1,1,1,1,2,2,1,2,0,4,0,5,37,16,21,0,10,10,14,3,0,3,4,9,0,0,7,6,5,3,17,10,7,4,20,15,1,10,6,3,10,9,16,10,6,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,20,7,8,3,2,0,0
55,Terni,32,Terni,55032,550320000728,61,31,30,1,4,2,4,3,2,3,4,4,6,5,3,3,7,2,8,1,2,1,2,3,0,1,4,3,3,0,2,1,4,1,3,0,2,1,2,0,2,2,0,1,3,5,1,2,3,1,5,57,28,29,2,7,17,27,4,0,2,10,14,2,2,5,7,13,2,21,12,9,7,31,15,4,16,7,3,15,8,17,10,7,8,4,4,1,5,2,0,0,0,8,4,4,0,6,2,0,3,1,0,3,1,4,2,2,26,7,10,4,3,2,0
55,Terni,32,Terni,55032,550320000729,28,12,16,1,1,2,1,0,4,1,1,1,1,2,2,1,2,3,5,1,1,0,0,0,3,0,1,0,1,0,2,0,0,1,2,0,0,2,1,0,1,1,0,1,0,2,0,1,2,2,3,27,11,16,1,6,7,10,3,1,2,1,6,1,0,4,6,4,2,6,4,2,4,13,10,2,7,3,2,6,7,6,4,2,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,11,3,4,1,2,0,1
55,Terni,32,Terni,55032,550320000730,110,49,61,5,4,7,4,2,3,3,6,12,14,10,2,3,7,12,16,0,2,2,3,2,1,2,1,7,8,5,1,1,3,3,8,5,2,5,1,0,2,1,5,5,6,5,1,2,4,9,8,103,48,55,3,20,29,32,19,1,8,13,20,6,2,12,16,12,13,40,22,18,12,50,34,2,29,14,10,21,20,36,21,15,14,4,10,5,8,1,2,0,2,12,4,8,4,9,1,2,2,0,2,7,1,4,1,3,48,17,10,15,3,2,1
55,Terni,32,Terni,55032,550320000735,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,2,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
55,Terni,32,Terni,55032,550320000739,441,202,239,13,18,18,13,32,19,26,28,26,37,38,44,31,19,22,57,7,10,10,8,14,8,9,13,15,19,15,22,11,10,7,24,6,8,8,5,18,11,17,15,11,18,23,22,20,9,15,33,419,192,227,17,57,107,183,55,9,24,52,87,20,8,33,55,96,35,191,104,87,41,250,94,23,120,40,18,130,54,167,93,74,56,19,37,18,27,11,23,7,16,33,12,21,8,44,4,4,14,1,4,30,3,24,11,13,228,96,74,39,15,4,0
55,Terni,32,Terni,55032,550320000741,166,81,85,3,5,8,7,8,11,8,4,11,10,7,23,23,13,7,18,1,2,5,4,4,4,5,1,5,6,4,10,9,9,4,8,2,3,3,3,4,7,3,3,6,4,3,13,14,4,3,10,159,79,80,2,12,33,79,33,1,6,16,40,16,1,6,17,39,17,75,39,36,16,109,38,8,50,21,8,59,17,73,37,36,3,2,1,0,2,1,1,1,0,2,1,1,0,3,0,0,2,0,0,1,0,2,2,0,72,16,29,18,7,2,0
55,Terni,32,Terni,55032,550320000744,86,45,41,6,5,2,1,6,3,4,10,5,4,5,5,5,5,9,11,5,2,2,0,2,2,2,6,2,1,3,3,3,1,5,6,1,3,0,1,4,1,2,4,3,3,2,2,2,4,4,5,76,38,38,3,10,25,29,9,1,4,13,16,4,2,6,12,13,5,25,15,10,10,33,25,7,19,12,3,14,13,18,13,5,18,7,11,6,9,3,8,1,7,10,6,4,3,15,0,2,5,0,1,10,0,7,2,5,37,9,13,9,6,0,0
55,Terni,32,Terni,55032,550320000747,90,43,47,1,2,8,8,11,5,3,1,9,7,11,9,8,3,1,3,0,2,5,5,5,2,1,0,1,2,7,2,7,3,0,1,1,0,3,3,6,3,2,1,8,5,4,7,1,0,1,2,87,41,46,3,8,18,44,14,0,6,9,21,5,3,2,9,23,9,39,18,21,11,67,5,7,31,4,4,36,1,38,18,20,7,1,6,0,3,4,2,0,2,5,1,4,0,5,2,0,1,0,0,4,2,1,0,1,29,5,5,5,10,4,0
55,Terni,32,Terni,55032,550320000748,50,27,23,1,1,1,5,2,0,1,3,2,12,9,1,1,0,1,10,0,0,0,5,0,0,1,2,1,6,6,1,1,0,1,3,1,1,1,0,2,0,0,1,1,6,3,0,0,0,0,7,48,27,21,2,3,14,15,14,1,0,9,8,9,1,3,5,7,5,24,15,9,3,36,11,0,23,4,3,13,7,24,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,6,6,0,2,0
55,Terni,32,Terni,55032,550320000749,187,85,102,3,10,7,6,12,6,12,9,6,12,17,19,14,14,19,21,2,6,3,3,6,3,5,4,2,4,8,7,6,6,11,9,1,4,4,3,6,3,7,5,4,8,9,12,8,8,8,12,175,77,98,3,7,13,76,76,1,3,8,30,35,2,4,5,46,41,79,39,40,20,112,54,11,48,26,9,64,28,78,39,39,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,79,21,24,22,8,4,0
55,Terni,32,Terni,55032,550320000750,44,24,20,2,2,1,2,2,3,3,1,3,2,1,2,1,7,5,7,2,1,1,1,1,1,2,0,1,1,1,2,0,3,4,3,0,1,0,1,1,2,1,1,2,1,0,0,1,4,1,4,40,21,19,0,5,8,18,9,0,2,5,11,3,0,3,3,7,6,13,8,5,5,20,19,4,10,10,1,10,9,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,9,5,2,0,0
55,Terni,32,Terni,55032,550320000751,182,84,98,11,11,7,9,1,12,22,18,14,14,13,9,11,15,6,9,4,4,1,3,1,3,11,7,10,9,4,5,5,8,4,5,7,7,6,6,0,9,11,11,4,5,9,4,6,7,2,4,161,76,85,3,14,41,84,19,1,3,24,42,6,2,11,17,42,13,88,47,41,25,110,30,9,55,17,16,55,13,83,46,37,17,3,14,6,10,1,15,2,13,2,1,1,4,13,0,0,3,0,4,10,0,5,1,4,91,39,26,16,8,1,1
55,Terni,32,Terni,55032,550320000753,390,206,184,10,19,28,31,17,18,24,22,40,59,45,22,23,3,13,16,1,11,16,17,12,11,12,8,18,31,23,13,16,1,8,8,9,8,12,14,5,7,12,14,22,28,22,9,7,2,5,8,367,199,168,18,28,96,169,56,8,15,55,97,24,10,13,41,72,32,191,114,77,52,282,30,27,151,17,25,131,13,178,107,71,26,11,15,7,17,2,19,6,13,7,5,2,5,19,2,1,10,0,4,9,2,13,7,6,178,67,45,35,27,4,0
55,Terni,32,Terni,55032,550320000754,104,45,59,2,8,6,5,4,2,3,5,7,11,7,7,6,10,6,15,0,2,3,3,2,0,1,3,2,7,2,5,2,5,2,6,2,6,3,2,2,2,2,2,5,4,5,2,4,5,4,9,97,43,54,3,23,29,34,8,0,11,15,14,3,3,12,14,20,5,36,17,19,13,55,31,4,27,13,9,28,18,34,17,17,5,1,4,3,2,0,1,0,1,4,1,3,3,2,0,1,0,0,2,2,0,2,0,2,42,12,12,8,7,2,1
55,Terni,32,Terni,55032,550320000755,40,19,21,0,3,2,3,0,2,1,0,3,5,2,2,2,2,6,7,0,2,1,1,0,1,0,0,2,2,1,1,1,1,3,3,0,1,1,2,0,1,1,0,1,3,1,1,1,1,3,4,37,17,20,1,5,9,15,7,0,2,4,9,2,1,3,5,6,5,13,6,7,5,20,15,3,9,7,2,11,8,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,2,4,2,1,1
55,Terni,32,Terni,55032,550320000756,176,85,91,6,6,6,5,13,10,6,8,5,9,7,22,13,10,18,32,3,3,4,3,9,5,4,1,3,5,4,7,8,4,7,15,3,3,2,2,4,5,2,7,2,4,3,15,5,6,11,17,164,79,85,5,21,29,66,43,3,7,16,33,20,2,14,13,33,23,59,34,25,18,97,60,10,49,26,8,48,34,59,34,25,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,73,21,23,14,12,0,3
55,Terni,32,Terni,55032,550320000757,429,207,222,16,19,15,18,18,31,19,29,20,34,41,39,27,26,24,53,13,8,5,12,8,11,8,16,12,16,21,16,14,13,16,18,3,11,10,6,10,20,11,13,8,18,20,23,13,13,8,35,395,187,208,8,38,100,156,93,1,8,60,77,41,7,30,40,79,52,186,102,84,50,255,102,26,129,47,24,126,55,173,99,74,22,5,17,9,9,4,5,1,4,17,4,13,0,21,1,0,5,0,0,16,1,13,3,10,193,66,54,47,22,3,1
55,Terni,32,Terni,55032,550320000758,130,61,69,5,4,6,6,6,3,5,7,9,5,14,9,7,9,9,26,3,1,2,3,3,1,2,2,5,1,7,6,4,6,4,11,2,3,4,3,3,2,3,5,4,4,7,3,3,3,5,15,122,58,64,10,15,30,51,16,5,4,16,27,6,5,11,14,24,10,41,25,16,14,65,43,6,30,21,8,35,22,38,22,16,8,4,4,3,3,2,0,0,0,8,4,4,1,6,1,0,4,0,1,2,1,3,3,0,57,22,13,12,7,2,1
55,Terni,32,Terni,55032,550320000760,54,23,31,2,2,1,2,3,2,2,4,6,4,0,5,9,5,1,6,0,0,1,1,1,0,2,1,4,1,0,3,4,2,1,2,2,2,0,1,2,2,0,3,2,3,0,2,5,3,0,4,51,23,28,3,6,11,25,6,0,3,3,14,3,3,3,8,11,3,20,11,9,3,30,12,1,13,5,2,17,7,14,8,6,9,4,5,2,6,1,5,2,3,4,2,2,2,7,0,0,4,0,2,3,0,6,3,3,25,8,10,4,1,2,0
55,Terni,32,Terni,55032,550320000761,247,167,80,3,3,4,12,7,8,10,14,24,27,28,20,20,20,16,31,2,2,3,8,5,6,8,9,16,19,20,18,16,11,9,15,1,1,1,4,2,2,2,5,8,8,8,2,4,9,7,16,241,163,78,4,27,85,97,28,3,10,67,67,16,1,17,18,30,12,97,68,29,9,152,65,6,115,35,3,37,30,85,60,25,21,11,10,3,12,6,4,1,3,17,10,7,1,18,2,1,10,0,0,8,2,12,8,4,75,26,22,15,10,2,0
55,Terni,32,Terni,55032,550320000762,382,193,189,20,33,29,22,14,16,26,30,26,43,40,34,15,12,13,9,11,19,16,10,10,6,14,15,9,20,22,20,6,6,5,4,9,14,13,12,4,10,12,15,17,23,18,14,9,6,8,5,335,166,169,14,22,58,152,89,6,9,34,77,40,8,13,24,75,49,201,105,96,82,262,34,46,131,15,36,131,19,199,104,95,4,1,3,0,4,0,2,1,1,2,0,2,0,4,0,0,1,0,0,3,0,2,1,1,151,40,34,39,33,5,0
55,Terni,32,Terni,55032,550320000763,109,50,59,3,4,5,7,3,5,2,7,8,12,7,12,6,10,6,12,1,2,1,4,1,4,1,3,2,8,1,7,4,3,3,5,2,2,4,3,2,1,1,4,6,4,6,5,2,7,3,7,103,48,55,2,12,26,53,10,1,3,12,26,6,1,9,14,27,4,45,24,21,11,65,26,4,33,11,7,32,15,44,24,20,7,2,5,2,2,3,6,2,4,1,0,1,1,4,2,0,2,0,1,2,2,1,0,1,46,11,16,12,5,2,0
55,Terni,32,Terni,55032,550320000766,122,61,61,5,1,5,3,4,7,7,9,7,7,9,9,9,10,12,18,1,0,3,3,2,3,4,5,3,3,5,6,2,6,5,10,4,1,2,0,2,4,3,4,4,4,4,3,7,4,7,8,116,60,56,2,9,18,43,44,0,4,12,23,21,2,5,6,20,23,51,29,22,11,71,40,4,36,21,7,35,19,51,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,14,16,14,6,2,0
55,Terni,32,Terni,55032,550320000767,145,75,70,4,4,8,4,9,4,2,7,9,17,13,8,7,8,14,27,2,3,6,2,5,3,1,3,5,9,7,5,2,5,5,12,2,1,2,2,4,1,1,4,4,8,6,3,5,3,9,15,139,71,68,5,21,41,53,19,1,10,26,29,5,4,11,15,24,14,52,29,23,16,80,48,11,42,22,5,38,26,52,29,23,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,66,19,26,11,9,1,0
55,Terni,32,Terni,55032,550320000769,64,28,36,3,4,5,3,2,2,2,10,5,5,3,3,2,3,6,6,1,1,2,1,0,1,1,4,0,4,3,2,0,1,4,3,2,3,3,2,2,1,1,6,5,1,0,1,2,2,2,3,59,26,33,4,11,8,25,11,1,4,2,15,4,3,7,6,10,7,25,11,14,10,35,13,3,15,7,7,20,6,24,10,14,6,3,3,3,1,2,4,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,0,26,9,5,8,1,2,1
55,Terni,32,Terni,55032,550320000770,28,12,16,2,2,2,0,1,0,1,4,2,2,0,2,2,5,1,2,2,1,1,0,0,0,0,1,2,0,0,1,1,2,1,0,0,1,1,0,1,0,1,3,0,2,0,1,1,3,0,2,25,9,16,2,3,2,9,9,0,1,2,3,3,2,2,0,6,6,11,5,6,6,13,7,4,5,3,2,8,4,11,5,6,2,0,2,0,1,1,0,0,0,2,0,2,0,1,1,0,0,0,0,1,1,0,0,0,12,5,2,1,4,0,0
55,Terni,32,Terni,55032,550320000774,6,3,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6,3,3,0,1,2,2,1,0,0,2,0,1,0,1,0,2,0,1,1,0,0,3,3,0,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0
55,Terni,32,Terni,55032,550320000775,125,60,65,3,5,3,7,4,4,3,6,8,11,12,10,10,12,9,18,0,2,2,3,2,2,2,2,5,7,5,5,6,4,4,9,3,3,1,4,2,2,1,4,3,4,7,5,4,8,5,9,119,58,61,5,18,36,44,16,1,8,21,24,4,4,10,15,20,12,42,25,17,9,61,37,2,32,17,7,29,20,34,21,13,18,9,9,6,10,2,1,0,1,17,9,8,2,14,2,2,7,0,0,7,2,8,4,4,55,14,21,13,5,2,0
55,Terni,32,Terni,55032,550320000776,27,12,15,0,1,2,1,1,1,0,1,1,3,1,3,2,4,2,4,0,1,0,1,0,1,0,0,0,2,0,2,1,2,0,2,0,0,2,0,1,0,0,1,1,1,1,1,1,2,2,2,26,11,15,1,4,6,12,3,0,0,4,5,2,1,4,2,7,1,7,3,4,3,12,10,1,6,4,2,6,6,6,2,4,2,1,1,0,1,1,2,1,1,0,0,0,0,2,0,0,1,0,0,1,0,1,1,0,11,2,5,1,3,0,0
55,Terni,32,Terni,55032,550320000778,32,16,16,0,0,1,1,0,2,1,2,2,3,1,3,2,4,3,7,0,0,0,1,0,2,1,1,2,1,0,1,1,2,2,2,0,0,1,0,0,0,0,1,0,2,1,2,1,2,1,5,32,16,16,1,2,9,13,7,1,0,4,6,5,0,2,5,7,2,11,7,4,1,12,14,0,6,6,1,6,8,7,4,3,5,4,1,1,2,2,1,0,1,4,4,0,0,5,0,0,4,0,0,1,0,4,3,1,16,6,5,4,1,0,0
55,Terni,32,Terni,55032,550320000780,30,9,21,2,1,1,2,1,0,0,3,1,2,5,4,1,0,1,6,0,1,0,0,0,0,0,1,1,0,4,2,0,0,0,0,2,0,1,2,1,0,0,2,0,2,1,2,1,0,1,6,27,8,19,0,3,5,10,9,0,0,2,4,2,0,3,3,6,7,14,7,7,4,19,7,1,8,0,3,11,7,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,3,4,2,0,0
55,Terni,32,Terni,55032,550320000785,130,60,70,7,5,5,7,8,11,4,8,8,13,14,9,10,5,3,13,4,3,2,3,4,3,2,6,3,5,6,5,5,3,0,6,3,2,3,4,4,8,2,2,5,8,8,4,5,2,3,7,118,53,65,3,6,41,54,14,1,2,18,28,4,2,4,23,26,10,49,23,26,15,82,20,7,38,9,8,44,11,44,20,24,13,6,7,3,8,2,9,4,5,4,2,2,2,10,1,2,4,0,0,6,1,5,3,2,54,16,15,14,6,1,2
55,Terni,32,Terni,55032,550320000786,43,16,27,3,1,1,2,0,1,5,4,3,3,1,1,7,2,2,7,0,0,1,0,0,1,1,2,3,1,1,0,1,1,2,2,3,1,0,2,0,0,4,2,0,2,0,1,6,1,0,5,39,16,23,2,7,7,17,6,0,4,1,8,3,2,3,6,9,3,18,8,10,5,26,11,1,10,5,4,16,6,17,8,9,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,21,10,3,5,3,0,0
55,Terni,32,Terni,55032,550320000790,20,11,9,0,1,0,1,0,0,0,2,3,1,1,0,2,1,3,5,0,0,0,1,0,0,0,1,2,1,0,0,1,0,3,2,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,3,19,11,8,0,4,3,11,1,0,1,1,8,1,0,3,2,3,0,5,3,2,1,8,9,0,6,5,1,2,4,4,3,1,2,0,2,0,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,12,7,3,1,1,0,0
55,Terni,32,Terni,55032,550320000792,40,20,20,0,0,2,0,4,4,2,0,0,2,8,4,2,1,1,10,0,0,1,0,4,0,2,0,0,1,4,2,2,0,0,4,0,0,1,0,0,4,0,0,0,1,4,2,0,1,1,6,40,20,20,2,10,7,18,3,0,5,2,13,0,2,5,5,5,3,17,10,7,1,23,12,1,13,4,0,10,8,15,8,7,4,2,2,1,3,0,2,2,0,2,0,2,1,3,0,0,2,0,1,1,0,2,2,0,19,6,8,2,3,0,0
55,Terni,32,Terni,55032,550320000793,31,12,19,2,2,2,2,0,3,0,0,2,2,0,3,2,0,4,7,1,1,0,1,0,1,0,0,1,1,0,2,0,0,1,3,1,1,2,1,0,2,0,0,1,1,0,1,2,0,3,4,27,10,17,0,8,13,4,2,0,2,7,0,1,0,6,6,4,1,9,4,5,6,14,11,2,6,4,4,8,7,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,5,1,1,0,1
55,Terni,32,Terni,55032,550320000795,117,60,57,2,4,8,4,6,7,4,5,8,15,14,10,11,5,3,11,1,2,3,1,4,5,2,2,4,6,7,6,6,3,2,6,1,2,5,3,2,2,2,3,4,9,7,4,5,2,1,5,113,58,55,4,12,28,45,24,1,4,12,31,10,3,8,16,14,14,55,29,26,14,82,19,6,43,11,8,39,8,55,29,26,2,0,2,0,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,57,23,17,11,3,3,0
55,Terni,32,Terni,55032,550320000797,43,19,24,1,4,2,1,3,1,0,6,1,2,4,1,3,3,6,5,1,1,1,1,1,0,0,3,0,1,2,0,1,2,3,2,0,3,1,0,2,1,0,3,1,1,2,1,2,1,3,3,38,17,21,0,7,12,17,2,0,3,6,7,1,0,4,6,10,1,12,7,5,7,21,14,3,8,7,4,13,7,11,6,5,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,16,3,5,3,4,1,0
55,Terni,32,Terni,55032,550320000798,59,26,33,0,3,1,1,2,3,1,5,1,1,3,5,5,7,14,7,0,0,1,1,1,0,0,3,0,0,2,3,1,5,6,3,0,3,0,0,1,3,1,2,1,1,1,2,4,2,8,4,56,26,30,0,7,7,19,23,0,2,5,7,12,0,5,2,12,11,15,7,8,4,27,28,1,11,14,3,16,14,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,10,4,4,2,0
55,Terni,32,Terni,55032,550320000800,35,18,17,0,1,1,3,1,1,1,0,1,3,1,1,8,2,3,8,0,0,0,2,1,1,0,0,1,1,1,0,5,1,1,4,0,1,1,1,0,0,1,0,0,2,0,1,3,1,2,4,34,18,16,0,3,5,17,9,0,0,2,10,6,0,3,3,7,3,11,6,5,2,19,13,0,11,6,2,8,7,11,6,5,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,14,3,6,1,3,1,0
55,Terni,32,Terni,55032,550320000801,22,10,12,1,0,1,1,0,0,0,2,2,2,1,0,1,1,7,3,0,0,0,1,0,0,0,1,1,2,0,0,0,0,4,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,3,2,21,10,11,1,9,8,2,1,0,3,7,0,0,1,6,1,2,1,5,3,2,2,9,11,0,5,5,2,4,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,1,1,1
55,Terni,32,Terni,55032,550320000803,32,12,20,0,2,1,3,2,2,0,1,3,4,0,5,2,0,1,6,0,1,0,0,1,2,0,0,2,2,0,2,1,0,0,1,0,1,1,3,1,0,0,1,1,2,0,3,1,0,1,5,30,11,19,0,7,7,12,4,0,1,4,4,2,0,6,3,8,2,12,7,5,3,22,7,1,10,1,2,12,6,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,4,2,2,1,0
55,Terni,32,Terni,55032,550320000804,22,10,12,0,1,0,2,0,1,0,0,0,1,4,5,0,2,0,6,0,1,0,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,1,0,1,0,0,0,1,2,3,0,1,0,3,21,9,12,0,4,9,6,2,0,1,4,2,2,0,3,5,4,0,7,4,3,1,13,8,1,5,4,0,8,4,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,5,1,2,0,0
55,Terni,32,Terni,55032,550320000807,12,6,6,2,1,0,1,0,0,2,0,3,1,0,0,0,0,2,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,9,4,5,0,3,4,2,0,0,3,1,0,0,0,0,3,2,0,1,1,0,3,6,2,2,2,1,1,4,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,1,2,1,1,0,0
55,Terni,32,Terni,55032,550320000810,40,18,22,3,1,2,1,1,4,3,4,1,2,2,4,4,2,1,5,1,1,1,1,1,1,1,3,0,1,0,2,3,1,0,1,2,0,1,0,0,3,2,1,1,1,2,2,1,1,1,4,37,17,20,2,4,6,17,8,1,2,2,9,3,1,2,4,8,5,17,8,9,6,26,7,3,13,2,3,13,5,17,8,9,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,16,4,2,8,2,0,0
